Date,Open,High,Low,Close,Volume
2005-09-14,51.18164,51.1914,49.46204,49.61483,16943214
2005-09-15,50.00165,50.18044,49.32877,49.86838,14456779
2005-09-16,50.21945,51.2109,49.94639,51.2109,21100991
2005-09-19,51.05162,52.89474,51.05162,52.64119,27979999
2005-09-20,53.00201,53.80818,52.92075,53.1938,29295910
2005-09-21,53.00201,53.05077,51.86103,52.11133,15498442
2005-09-22,51.9488,52.4689,51.32142,51.89679,16561203
2005-09-23,52.10158,53.49936,51.83828,53.2003,19942751
2005-09-26,54.17875,54.55908,53.32058,53.83743,19518959
2005-09-27,53.99346,54.23726,53.4311,53.44085,12202057
2005-09-28,53.07028,53.11254,50.59002,51.08087,40193436
2005-09-29,51.1979,52.59243,50.81107,52.34213,22744534
2005-09-30,52.36163,53.64889,51.87728,53.60989,18957056
2005-10-03,54.15925,54.53958,53.67815,54.4388,18123011
2005-10-04,54.97516,55.35224,53.63589,53.74641,19264131
2005-10-05,54.32828,54.36079,52.75171,52.78097,21809442
2005-10-06,53.30757,53.48961,50.86958,51.70175,27047375
2005-10-07,51.73751,51.92604,50.54776,51.29867,24209110
2005-10-10,51.89679,51.90654,50.28121,50.36898,18121477
2005-10-11,51.26941,51.86753,50.39823,51.58798,43356924
2005-10-12,48.64288,50.30071,47.86597,49.25075,96279551
2005-10-13,49.52706,53.94795,49.27026,53.73666,66586205
2005-10-14,53.73666,54.35104,52.79072,53.99346,36981391
2005-10-17,53.99346,54.22751,52.6802,53.44085,22027621
2005-10-18,53.25231,53.94795,52.1991,52.20885,21765259
2005-10-19,52.06907,54.96216,51.2109,54.94266,36014240
2005-10-20,54.65985,56.49972,54.35104,56.1389,48469799
2005-10-21,56.98082,56.98082,55.36524,55.6578,28368595
2005-10-24,55.54728,56.79228,55.09219,56.79228,21844540
2005-10-25,56.39895,56.85079,55.68706,56.09989,16651102
2005-10-26,56.28193,57.55944,55.91785,57.03283,22596212
2005-10-27,56.99057,57.01008,55.414,55.414,14716313
2005-10-28,56.04788,56.43146,54.169,54.47131,27498500
2005-10-31,55.24172,57.97877,54.75087,57.59194,33691073
2005-11-01,57.26038,58.14131,56.87355,57.50093,26826880
2005-11-02,57.73822,59.99743,57.59845,59.94867,30810755
2005-11-03,60.55005,62.3184,60.06895,61.85031,31572401
2005-11-04,60.39076,61.23919,59.62036,61.14817,31359751
2005-11-07,60.85236,61.67152,60.13721,60.22823,22770731
2005-11-08,59.94867,60.38101,59.10025,59.89666,16909061
2005-11-09,60.14696,61.20668,59.99743,60.10796,19011476
2005-11-10,60.67032,61.20018,59.01248,61.17742,23851046
2005-11-11,61.49924,62.10711,61.33671,61.53825,15181180
2005-11-14,61.53825,61.98034,60.91087,61.45048,13206788
2005-11-15,61.60001,63.07906,61.46023,62.2794,19306458
2005-11-16,63.24809,65.05871,63.09206,64.94819,27946162
2005-11-17,65.60157,65.88113,64.2493,64.5191,24144941
2005-11-18,65.30901,65.42604,64.36957,64.55811,18740931
2005-11-21,64.82466,65.19199,63.72269,64.95794,18259615
2005-11-22,64.9872,66.76206,64.5191,66.51826,19294207
2005-11-23,66.91484,67.98105,66.69054,67.10988,17348423
2005-11-25,67.49996,69.53812,67.49996,69.33983,14107577
2005-11-28,70.73436,71.06268,69.06678,69.66165,36353881
2005-11-29,69.99646,70.29878,67.35043,68.10133,31817248
2005-11-30,68.43615,68.84898,67.51946,67.82177,21212748
2005-12-01,68.88799,71.73557,68.80672,71.60879,28997738
2005-12-02,72.10939,72.73352,70.69861,72.623,31980417
2005-12-05,71.96636,72.52548,71.49502,71.82333,20624580
2005-12-06,73.97852,74.82044,73.34789,74.06629,30524164
2005-12-07,74.23207,74.44662,73.11385,73.96227,24163583
2005-12-08,73.18211,74.17681,72.59374,74.0988,28105820
2005-12-09,74.23207,74.57989,73.34789,74.31009,19832802
2005-12-12,74.96022,75.36655,74.54739,74.90496,18748259
2005-12-13,74.88871,75.47708,74.20932,74.96997,17624212
2005-12-14,72.60024,73.29263,70.27602,72.01187,51744879
2005-12-15,72.67176,72.8668,71.34549,72.18741,20028037
2005-12-16,72.1419,72.30118,71.05293,71.10819,23806368
2005-12-19,71.03017,72.59374,71.03017,71.3845,18883665
2005-12-20,71.58604,72.38245,71.11469,72.10939,17102381
2005-12-21,72.55798,73.60795,72.53523,73.50393,16869924
2005-12-22,73.92651,74.47912,73.60145,74.04029,13235432
2005-12-23,74.16056,74.26133,73.29263,73.34789,8203620
2005-12-27,74.05979,75.18452,73.96227,74.23207,21079232
2005-12-28,74.32959,74.74568,73.31539,73.57869,14204612
2005-12-29,73.83874,73.83874,71.42025,71.44951,17500398
2005-12-30,70.91315,72.42796,70.34428,71.8916,22293165
2006-01-03,72.40845,74.73593,72.25242,74.73593,28715780
2006-01-04,75.18452,75.97443,74.49213,74.96022,22111432
2006-01-05,74.88871,74.88871,73.76073,74.3621,15996578
2006-01-06,75.25603,76.69607,74.53113,76.27999,25153606
2006-01-09,76.79359,77.19017,75.74688,76.04919,24102974
2006-01-10,76.23773,81.87763,75.83465,80.86017,81407129
2006-01-11,83.83777,84.79022,82.59277,83.89304,53299820
2006-01-12,84.95275,86.40905,83.61673,84.29287,45700908
2006-01-13,85.02427,86.01897,84.58543,85.57688,27701068
2006-01-17,85.61589,86.38304,83.86053,84.6992,29795021
2006-01-18,83.09662,84.04907,81.83862,82.50175,42607941
2006-01-19,81.40303,81.67934,78.73749,79.0463,60555556
2006-01-20,79.2836,80.02475,75.83465,76.07195,40615727
2006-01-23,76.14346,79.56316,75.98418,77.67452,37844785
2006-01-24,78.7765,79.40062,75.77939,76.03944,40732767
2006-01-25,77.44048,77.50549,73.23737,74.19957,45555193
2006-01-26,74.66441,75.44457,71.93711,72.33044,42130416
2006-01-27,72.8863,73.60145,71.09194,72.02813,34054836
2006-01-30,71.27722,76.5888,70.86114,74.99273,49724352
2006-01-31,75.51608,76.3255,73.76073,75.52584,32580388
2006-02-01,74.99273,76.44252,74.63191,75.43807,18612314
2006-02-02,75.33405,75.37631,72.05088,72.10614,25241277
2006-02-03,72.27843,72.78878,71.03017,71.83634,24717497
2006-02-06,72.16465,72.50272,66.74255,67.29842,58988877
2006-02-07,68.34188,69.47961,66.68079,67.60073,49548562
2006-02-08,68.4654,69.07978,66.0014,68.80672,34035592
2006-02-09,69.20655,69.22931,64.52885,64.94819,41046184
2006-02-10,65.12698,67.66899,62.90027,67.31142,62818806
2006-02-13,66.51826,66.75231,64.63938,64.71089,31542397
2006-02-14,65.10747,68.10133,64.99695,67.63974,41456352
2006-02-15,67.31142,69.61939,66.75231,69.21631,40951744
2006-02-16,69.99646,71.00417,69.47961,70.56533,33857353
2006-02-17,70.31503,70.88064,69.61289,70.29227,20568200
2006-02-21,70.62709,70.78637,68.6767,69.07978,27833360
2006-02-22,69.04727,71.6738,68.00056,71.31623,34933707
2006-02-23,71.78108,73.00007,71.42675,71.75832,30593762
2006-02-24,72.05738,72.8863,71.19921,71.46576,19096629
2006-02-27,72.01837,72.12565,70.6466,70.98141,28250853
2006-02-28,71.60879,72.3987,68.10133,68.49141,45204636
2006-03-01,68.99851,69.48936,68.02331,69.09928,27248457
2006-03-02,69.01802,69.99646,68.66694,69.61289,22326944
2006-03-03,69.32683,69.91195,67.52921,67.71775,26327992
2006-03-06,67.60073,67.71775,64.93519,65.47805,32586153
2006-03-07,65.7641,66.89533,65.07496,66.31022,31150223
2006-03-08,66.35898,67.2009,65.34802,65.66008,23292551
2006-03-09,66.09242,66.4695,63.81046,63.93398,28533996
2006-03-10,64.08026,64.4931,62.45168,63.18633,37248177
2006-03-13,65.10747,66.28096,64.78891,65.67959,30752420
2006-03-14,65.79011,67.32117,65.5008,67.32117,22926439
2006-03-15,67.82177,68.04282,65.5203,66.2322,31855865
2006-03-16,66.88883,66.89533,64.29806,64.30781,26752282
2006-03-17,64.7369,65.53981,64.11277,64.66213,28996640
2006-03-20,65.21149,65.45854,63.86897,63.99249,21616388
2006-03-21,64.29806,64.34032,61.38872,61.8113,47975652
2006-03-22,62.25989,63.24809,61.27169,61.67152,48063196
2006-03-23,61.69103,61.90232,59.61386,60.15672,50945896
2006-03-24,60.27049,60.94012,59.03199,59.95843,38281336
2006-03-27,60.22823,61.37896,59.40256,59.50983,39497873
2006-03-28,59.68862,60.13721,58.24858,58.71342,48855320
2006-03-29,59.13276,62.51995,57.66671,62.33141,83561376
2006-03-30,62.85151,63.3001,61.52849,62.75074,49584928
2006-03-31,63.23834,63.60892,62.24039,62.72149,28960160
2006-04-03,63.65768,64.12577,62.61096,62.64997,29133492
2006-04-04,62.10711,62.22088,61.05065,61.16767,33281376
2006-04-05,64.71089,67.21065,64.15178,67.21065,79723040
2006-04-06,68.29962,72.05088,68.2021,71.24147,94982873
2006-04-07,70.89365,71.20571,68.4719,69.78842,55183904
2006-04-10,70.24676,70.91965,68.45565,68.66694,32263017
2006-04-11,69.02452,69.30082,67.06762,67.99081,33542052
2006-04-12,68.14034,68.17284,66.30371,66.71005,26414300
2006-04-13,66.30371,67.44145,65.80961,66.45975,26236762
2006-04-17,66.50851,66.83682,64.35007,64.81166,25767043
2006-04-18,64.99695,66.4695,64.78891,66.22245,28353684
2006-04-19,66.81732,66.99936,65.47155,65.65033,38384087
2006-04-20,69.49911,70.00297,66.20294,67.62998,59519579
2006-04-21,68.4719,68.64094,66.4695,67.03836,28174900
2006-04-24,66.91484,66.91484,65.5008,65.7511,25245812
2006-04-25,65.97215,66.58977,65.55931,66.17369,18875975
2006-04-26,66.59952,68.28012,66.39798,68.15009,25385264
2006-04-27,67.74051,69.85994,67.35043,69.35933,30209380
2006-04-28,69.24881,71.29998,69.1968,70.38654,27106137
2006-05-01,70.77012,71.54053,69.15779,69.59663,26791025
2006-05-02,70.15575,71.98262,70.11349,71.62504,27536424
2006-05-03,71.94361,71.94361,70.18825,71.13745,24527062
2006-05-04,71.04643,72.8863,70.46131,71.12119,30727398
2006-05-05,71.90785,72.25242,71.14395,71.8916,20102909
2006-05-08,72.8928,73.81274,71.72907,71.8916,21239311
2006-05-09,71.80383,72.55798,70.62059,71.02367,18981992
2006-05-10,71.29998,71.33249,69.61289,70.59784,16424395
2006-05-11,70.6791,70.83188,67.54872,68.15009,28939303
2006-05-12,68.15009,68.68645,66.85633,67.69825,22920140
2006-05-15,67.11963,68.38414,67.11963,67.78927,18890252
2006-05-16,68.25411,68.25411,64.74665,64.97744,33451461
2006-05-17,64.80191,65.70234,64.07376,65.26025,26606993
2006-05-18,65.60157,66.26146,63.11807,63.17658,23506882
2006-05-19,63.17658,64.88318,62.81901,64.50935,35207434
2006-05-22,63.80071,63.99249,62.77025,63.38137,25655135
2006-05-23,64.86367,65.19199,63.00104,63.15057,24799740
2006-05-24,62.95228,63.64792,61.55775,63.33911,32714256
2006-05-25,64.25905,64.44759,63.2871,64.33056,16548686
2006-05-26,64.29806,64.55811,63.13757,63.54065,15461224
2006-05-30,63.13757,63.3001,61.20668,61.21968,20105746
2006-05-31,61.75929,61.78855,58.69067,59.76989,45735956
2006-06-01,59.8479,62.2794,59.51959,62.16887,33659373
2006-06-02,62.97179,63.09856,60.88486,61.66177,24488410
2006-06-05,61.14817,61.14817,59.96818,59.99743,21629996
2006-06-06,60.24123,60.63131,58.91496,59.71788,25929912
2006-06-07,60.04944,60.40052,58.34935,58.55739,26757906
2006-06-08,58.36235,60.93037,57.15311,60.76134,49890120
2006-06-09,61.18718,61.55775,59.10025,59.24328,27706978
2006-06-12,59.43832,59.73088,56.96132,57.00358,25628825
2006-06-13,57.6082,59.10025,57.36115,58.32984,38562900
2006-06-14,58.32984,58.77844,56.68826,57.6082,31353014
2006-06-15,57.44892,59.73738,56.75002,59.37981,42509488
2006-06-16,58.99298,59.19452,57.51068,57.55944,29928332
2006-06-19,57.79674,58.18031,57.00358,57.20187,25154132
2006-06-20,57.6082,58.34935,57.29288,57.46842,24003012
2006-06-21,57.75773,58.71342,57.30264,57.8585,30825071
2006-06-22,58.06979,59.75038,58.06979,59.58135,34502059
2006-06-23,59.71788,60.16972,58.73293,58.83045,23569843
2006-06-26,59.16201,59.20102,58.36885,58.99298,16653399
2006-06-27,59.12301,59.22378,57.40016,57.42941,19592840
2006-06-28,57.30264,57.30264,55.414,56.01537,30375088
2006-06-29,56.79228,59.09375,56.3892,58.97022,31129441
2006-06-30,57.57244,57.74798,56.49972,57.27013,26341362
2006-07-03,57.34489,58.18031,57.34489,57.94952,6956168
2006-07-05,57.1011,57.59845,56.56149,57.00358,18504943
2006-07-06,57.20187,57.40016,55.60579,55.76832,22611899
2006-07-07,55.56678,56.54848,54.6696,55.40425,28536253
2006-07-10,55.72932,56.48997,54.50057,55.00117,18899647
2006-07-11,55.09219,55.98612,54.53307,55.6448,29462716
2006-07-12,55.18321,55.24172,52.91099,52.963,33091202
2006-07-13,52.04632,54.12349,51.41244,52.24786,44632712
2006-07-14,52.48841,52.89474,50.15769,50.67129,35453877
2006-07-17,51.64974,53.11254,51.64974,52.36813,36590403
2006-07-18,53.1938,53.84718,51.84803,52.90124,35755729
2006-07-19,52.95325,55.08244,52.36163,54.10074,49618804
2006-07-20,60.96288,61.59026,59.71788,60.49804,70433377
2006-07-21,59.71788,61.14817,59.63986,60.72233,31853285
2006-07-24,61.20668,62.09736,60.42977,61.42122,25811785
2006-07-25,61.7983,62.08761,60.78084,61.92182,21036713
2006-07-26,62.03885,64.63938,61.68128,63.86897,32085461
2006-07-27,64.4996,65.0197,62.86126,63.39762,26251426
2006-07-28,63.94373,65.67959,63.50165,65.58857,24695057
2006-07-31,66.82707,68.62794,66.28096,67.96155,31886979
2006-08-01,67.2204,67.92904,65.93964,67.17814,25368787
2006-08-02,67.62023,68.6767,67.50971,68.16309,19666173
2006-08-03,67.86403,70.00297,67.79902,69.58688,30035128
2006-08-04,67.01886,68.60843,64.95794,68.29962,66171588
2006-08-07,67.75026,69.59663,66.31022,67.21065,44478288
2006-08-08,67.09688,67.10988,64.50935,64.77915,35630491
2006-08-09,65.34802,65.60157,63.39762,63.58941,34125987
2006-08-10,63.15057,64.81166,62.69873,64.07376,24917202
2006-08-11,63.23834,64.13227,62.58171,63.64792,27765037
2006-08-14,63.93398,65.21799,63.59916,63.94373,25625085
2006-08-15,65.231,66.502,64.80191,66.44999,30761612
2006-08-16,67.04812,68.07207,66.32972,67.98105,27901892
2006-08-17,68.00056,68.66044,67.17814,67.59098,20583708
2006-08-18,67.708,68.40364,67.25616,67.90954,19153919
2006-08-21,67.31142,67.31142,66.15093,66.56052,18788662
2006-08-22,66.62228,68.32237,66.502,67.62023,20601000
2006-08-23,68.05257,68.65069,66.93759,67.31142,19081083
2006-08-24,67.94855,68.19235,66.27121,67.81202,23392092
2006-08-25,67.32117,69.04727,67.31142,68.74821,19425186
2006-08-28,68.44265,68.60843,66.68079,66.97985,26362045
2006-08-29,66.97985,67.25616,65.11722,66.47925,33832964
2006-08-30,67.24966,67.82177,66.68079,66.96035,24293574
2006-08-31,67.18789,68.29962,66.65804,67.85428,20522422
2006-09-01,68.4719,68.65069,67.82177,68.38414,14588986
2006-09-05,68.81647,71.50152,68.54992,71.47876,36149072
2006-09-06,71.08218,71.69656,69.6974,70.03222,34786996
2006-09-07,70.64009,73.48117,70.25327,72.79528,45282527
2006-09-08,73.32189,73.57869,71.91435,72.51247,31995374
2006-09-11,72.51247,73.73797,71.42025,72.49622,33888172
2006-09-12,72.81154,73.44866,71.44951,72.623,60162986
2006-09-13,72.87655,74.31009,72.30118,74.19957,40931804
2006-09-14,73.80624,74.65791,73.46492,74.17681,28631836
2006-09-15,74.74568,74.96997,73.27638,74.1053,35065633
2006-09-18,73.81274,74.8497,73.29263,73.90376,25187850
2006-09-19,73.98827,74.34585,72.79528,73.78348,25358745
2006-09-20,74.39461,75.68512,74.21582,75.26253,29371829
2006-09-21,75.33405,76.05569,74.04029,74.63191,28360516
2006-09-22,74.30359,74.32309,72.57749,73.00007,23753390
2006-09-25,73.81274,75.86065,73.73147,75.75338,30676220
2006-09-26,76.0947,77.79155,76.0947,77.60951,39388463
2006-09-27,77.22268,77.47298,75.82815,76.39051,28940356
2006-09-28,77.05365,77.47948,75.95167,77.01464,25834756
2006-09-29,77.22268,77.53149,76.67332,76.98213,14491842
2006-10-02,75.00248,75.87366,74.29384,74.8497,25443625
2006-10-03,74.38486,74.93747,73.18211,74.0988,28237160
2006-10-04,73.97852,75.47708,73.15285,75.39906,29587219
2006-10-05,74.49213,76.14346,74.1378,74.82044,24069377
2006-10-06,74.43687,75.03499,73.82249,74.21582,16674798
2006-10-09,73.81274,75.0805,73.53318,74.6189,15650614
2006-10-10,74.57339,74.57339,73.07809,73.82249,18978417
2006-10-11,73.56244,74.00128,72.59374,73.22112,20420127
2006-10-12,73.75423,75.40881,73.60145,75.26253,21170437
2006-10-13,75.66887,76.89111,74.71967,75.01873,24431583
2006-10-16,75.05774,75.88341,74.76843,75.41531,18166472
2006-10-17,75.087,75.27554,74.05979,74.28734,17171425
2006-10-18,74.76843,78.59121,73.92651,74.51813,40064420
2006-10-19,79.25109,79.93698,78.15887,79.00404,54131645
2006-10-20,78.97154,79.96624,78.66597,79.93698,22836133
2006-10-23,79.98249,81.88413,79.7582,81.4778,29711565
2006-10-24,81.40303,81.69559,80.18403,81.05521,16537385
2006-10-25,81.31526,81.9914,81.01295,81.69559,17306385
2006-10-26,81.80936,82.60903,81.14298,82.18644,15451080
2006-10-27,81.78986,82.45624,79.99224,80.40508,21244200
2006-10-30,79.98249,80.90243,79.48839,80.41483,17854264
2006-10-31,81.50055,81.69559,80.21004,81.08772,17903948
2006-11-01,81.11047,81.39653,78.36366,79.16658,21828108
2006-11-02,78.86101,79.30635,78.50994,78.99104,16624055
2006-11-03,79.31611,79.5209,77.79805,78.2889,15423634
2006-11-06,79.01379,80.0475,78.42868,79.72569,15366396
2006-11-07,80.5026,81.00645,80.10277,80.51235,18780236
2006-11-08,79.98249,82.69029,79.88822,82.45624,24669334
2006-11-09,82.9991,84.68295,82.12143,83.34692,32960678
2006-11-10,83.60048,83.60048,82.51151,83.11938,13350832
2006-11-13,83.2039,84.43915,82.65128,84.35788,16093711
2006-11-14,84.79022,85.00801,83.89304,85.00801,21031718
2006-11-15,85.05677,85.89869,84.00031,84.04907,23368720
2006-11-16,84.88449,86.30177,84.60168,85.60288,24779356
2006-11-17,85.06327,85.9442,85.00801,85.84018,16656634
2006-11-20,85.40459,86.99417,85.1933,86.48056,20273179
2006-11-21,87.43951,88.58699,87.09819,88.58699,22230786
2006-11-22,89.00957,90.75843,87.84909,90.28708,23997947
2006-11-24,89.51993,93.07615,89.51018,91.64911,18538135
2006-11-27,92.45853,93.14767,89.51018,89.54268,38383567
2006-11-28,90.40086,91.97418,89.91001,91.8214,37001396
2006-11-29,93.00139,93.14767,90.23507,91.8214,41319779
2006-11-30,92.20822,92.66982,91.07699,91.68162,31083506
2006-12-01,91.8214,92.322,90.0953,91.30779,28395637
2006-12-04,91.90916,92.05544,90.49188,91.1225,25343760
2006-12-05,91.66536,92.322,90.88196,91.25903,23666989
2006-12-06,90.64466,91.37931,89.68246,89.83524,22767427
2006-12-07,90.01403,90.49188,86.89665,87.03967,35883887
2006-12-08,87.11444,89.40616,86.99417,88.23592,28002103
2006-12-11,88.87955,89.31839,88.06363,88.74302,17842215
2006-12-12,88.58699,88.84054,85.53787,86.13924,36936142
2006-12-13,87.97261,89.07459,87.14695,89.05833,30564034
2006-12-14,89.00957,90.00753,88.23592,88.52848,29712232
2006-12-15,88.98357,89.23712,87.34199,87.71906,26417637
2006-12-18,87.71906,88.01162,84.56917,85.47936,25767308
2006-12-19,84.66019,86.69185,83.61673,86.31153,32544022
2006-12-20,86.47406,86.6756,84.73171,84.74796,20287333
2006-12-21,84.74796,85.48911,82.19619,82.91134,32269878
2006-12-22,83.49646,84.03281,81.61432,82.19619,21839518
2006-12-26,82.12143,82.58627,80.89268,81.52656,17505093
2006-12-27,78.15237,81.9914,76.78059,81.53306,69117840
2006-12-28,80.08001,81.26,79.66068,80.86992,39992260
2006-12-29,83.95155,85.40459,83.36643,84.82923,38439164
2007-01-03,86.28552,86.58458,81.88413,83.78901,44220132
2007-01-04,84.17909,85.95395,83.80527,85.64514,30254919
2007-01-05,85.83368,86.1945,84.40014,85.06327,29809358
2007-01-08,85.98646,86.53907,85.28432,85.47936,28448820
2007-01-09,86.48706,92.97863,85.16079,92.55604,119578975
2007-01-10,94.75999,97.80586,93.45648,96.97694,105104225
2007-01-11,95.96924,96.7884,95.09806,95.7872,51437568
2007-01-12,94.5357,95.06555,93.23543,94.61696,46874112
2007-01-16,95.71569,97.22074,95.43938,97.07446,44416991
2007-01-17,97.5133,97.59457,94.82501,94.96478,58040035
2007-01-18,91.99693,92.1042,89.05833,89.07459,84437488
2007-01-19,88.61299,89.65646,88.11564,88.47322,48630783
2007-01-22,89.16561,89.17211,85.63864,86.79913,51550124
2007-01-23,85.71015,87.51102,85.51186,85.6874,43116561
2007-01-24,86.09048,87.14695,86.09048,86.70811,33133312
2007-01-25,87.13719,88.47322,86.04172,86.25302,32353515
2007-01-26,87.06568,87.38424,84.99826,85.38834,35233711
2007-01-29,86.25302,86.65935,85.53787,85.9442,32195461
2007-01-30,86.50657,86.50657,85.24531,85.55087,20610680
2007-01-31,84.79672,86.00922,84.35788,85.71991,30517319
2007-02-01,86.13924,86.27902,84.73171,84.73171,23720037
2007-02-02,84.14659,85.24531,83.68174,84.73171,22196671
2007-02-05,84.31562,85.22906,83.94505,83.94505,20669873
2007-02-06,84.43915,84.4554,82.86908,84.15309,30857926
2007-02-07,84.48791,86.38304,83.55172,86.14899,38087798
2007-02-08,85.63214,86.52932,85.41434,86.1815,24251162
2007-02-09,85.88244,86.1945,83.2104,83.26891,30719528
2007-02-12,84.42289,85.1868,83.62648,84.87799,25838334
2007-02-13,85.1868,85.29082,84.30912,84.6927,20737924
2007-02-14,84.61793,85.63214,84.56267,85.30057,18142117
2007-02-15,85.22906,85.60613,84.76421,85.20305,12986957
2007-02-16,85.09903,85.41434,84.65044,84.82272,14275675
2007-02-20,84.56267,86.162,84.17259,85.89869,22056808
2007-02-21,86.06448,89.50042,85.96046,89.21112,41259471
2007-02-22,90.80719,90.82344,88.50572,89.51993,29936128
2007-02-23,89.28588,90.32934,88.84704,89.07459,18495700
2007-02-26,89.8515,90.00753,87.60854,88.6455,22000080
2007-02-27,86.27902,87.07218,83.41194,83.92554,40908456
2007-02-28,84.54317,85.58338,82.9991,84.59518,32836340
2007-03-01,84.00031,88.28468,83.73375,87.06568,50553430
2007-03-02,86.76662,87.54353,85.20305,85.41434,30711256
2007-03-05,85.82718,88.6455,85.75241,86.31153,29861695
2007-03-06,87.80358,88.28468,87.41675,88.1709,25827867
2007-03-07,88.01162,88.97057,87.46226,87.71906,22362225
2007-03-08,88.58049,88.71051,87.46226,88.01162,18246788
2007-03-09,88.78853,88.84704,87.41675,87.97912,16092300
2007-03-12,88.01162,89.99778,88.00512,89.86775,26050811
2007-03-13,89.40616,90.5894,88.38545,88.38545,30988106
2007-03-14,88.58699,90.00753,87.93361,90.00753,28445194
2007-03-15,90.00753,90.34235,89.32489,89.57519,19967481
2007-03-16,89.59144,89.99778,89.32489,89.59794,20417992
2007-03-19,90.22532,91.56134,89.59794,91.13226,25464089
2007-03-20,91.32404,91.84415,91.07699,91.47683,17468202
2007-03-21,91.99693,93.99284,91.66536,93.87581,24544248
2007-03-22,93.77829,94.35041,93.00139,93.96033,20185769
2007-03-23,93.3102,94.06435,93.3102,93.51824,16113896
2007-03-26,94.01559,95.90422,93.3102,95.84571,30883576
2007-03-27,95.68968,96.82416,95.01029,95.44913,33033269
2007-03-28,94.90627,95.39712,93.14767,93.24193,33879408
2007-03-29,94.16837,94.17812,92.22448,93.74579,25913630
2007-03-30,94.30815,94.67873,92.75108,92.91362,21447185
2007-04-02,94.13587,94.24314,93.02089,93.64827,17924048
2007-04-03,94.12286,95.22809,93.75554,94.49344,20854753
2007-04-04,94.95503,95.13707,94.11311,94.26589,17027970
2007-04-05,94.09686,94.67873,93.51824,94.67873,12697085
2007-04-09,95.21183,95.2931,93.04364,93.64827,14760640
2007-04-10,93.68077,94.24314,93.43047,94.24314,12588089
2007-04-11,93.90832,93.95058,92.322,92.5788,19606412
2007-04-12,92.0717,92.30899,90.71942,92.18547,23519163
2007-04-13,90.93722,91.38906,90.04654,90.22532,25722968
2007-04-16,90.5894,91.50283,90.23507,91.42156,21764791
2007-04-17,92.02944,92.29924,89.71497,90.33584,26848927
2007-04-18,90.14406,90.85595,89.6077,90.39436,16569463
2007-04-19,90.17006,91.23953,89.83524,90.25783,15212148
2007-04-20,91.09,91.18752,90.54714,90.98598,18714849
2007-04-23,91.65886,93.8043,91.41181,93.50199,27872044
2007-04-24,94.01559,96.42433,91.29154,93.24193,37687972
2007-04-25,94.25939,95.39712,93.8043,95.33211,42376948
2007-04-26,101.56362,102.50632,98.29346,98.83307,62069481
2007-04-27,98.14068,99.96755,97.69209,99.93504,24978816
2007-04-30,100.06507,100.99151,99.66849,99.80502,22017722
2007-05-01,99.58722,100.35763,98.56326,99.47345,19018104
2007-05-02,99.65224,100.55267,99.47345,100.40964,18043028
2007-05-03,100.6957,101.41734,100.03256,100.41614,20574155
2007-05-04,100.76396,101.58638,100.51366,100.80947,13642796
2007-05-07,101.05652,104.35919,100.99801,103.92035,30769420
2007-05-08,103.41,105.15235,103.40025,105.06459,28001748
2007-05-09,104.9118,106.95972,104.8858,106.8622,25632809
2007-05-10,106.67366,108.8321,105.92926,107.33355,42754480
2007-05-11,107.53834,109.13766,106.76468,108.74108,23259078
2007-05-14,109.70003,109.99909,108.23723,109.36521,23283764
2007-05-15,109.57975,110.18112,106.48837,107.51883,34090248
2007-05-16,108.48753,108.82235,103.40025,107.33355,40258756
2007-05-17,107.23603,109.86906,107.13851,109.44973,26314609
2007-05-18,110.21363,110.62646,109.78129,110.01209,22169664
2007-05-21,110.2884,112.44033,110.03809,111.95598,22853249
2007-05-22,112.48259,113.7406,111.98849,113.54556,20443116
2007-05-23,114.0234,115.00185,112.58986,112.91493,32548120
2007-05-24,112.83041,114.46874,110.35991,110.68498,31691468
2007-05-25,111.98849,113.7731,111.51389,113.62032,22601936
2007-05-29,114.56626,114.87183,112.69388,114.35172,23060195
2007-05-30,114.31271,118.89939,113.53255,118.78562,52809048
2007-05-31,120.07613,122.13055,119.52352,121.19111,46309448
2007-06-01,121.09359,121.19111,118.27527,118.39229,31580246
2007-06-04,118.63934,121.73397,117.89494,121.34714,31664547
2007-06-05,121.4089,122.70917,120.49872,122.68316,32887141
2007-06-06,122.33534,124.01918,121.92901,123.6291,39720256
2007-06-07,124.99438,127.59816,123.20977,124.02894,68429217
2007-06-08,125.62176,125.8103,122.27033,124.49703,44344895
2007-06-11,126.00534,126.14837,119.52352,120.18666,66937772
2007-06-12,119.34473,121.71772,118.30127,120.39145,50948752
2007-06-13,121.1261,121.19111,115.38543,117.49836,61487340
2007-06-14,117.2058,119.4195,116.42564,118.75962,34759420
2007-06-15,120.59624,120.6515,119.86159,120.49872,28970285
2007-06-18,123.30404,125.17317,122.54664,125.07565,32520316
2007-06-19,124.73433,125.00413,122.93346,123.65186,33681691
2007-06-20,123.8664,124.66932,121.50642,121.55518,32054743
2007-06-21,121.63645,124.26948,120.70026,123.88916,30959775
2007-06-22,123.8469,124.45802,122.36785,123.01473,22566973
2007-06-25,124.18172,125.07565,121.06108,122.32559,34478432
2007-06-26,123.97042,123.97693,118.72061,119.63404,47905560
2007-06-27,120.62875,122.02653,119.26672,121.89,34811513
2007-06-28,122.47512,122.48812,120.01112,120.56373,29955030
2007-06-29,121.98752,123.97693,121.09359,122.02653,40513916
